id,cattle_id,heat_date,allows_mounting,vaginal_discharge,vulva_swelling,comportamiento,was_inseminated,insemination_date,pregnancy_confirmed,created_at,updated_at
1bff59e0-a1db-4827-9d31-5004c638fc00,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-07-14,True,seco,alta,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
c4b63b98-808d-4f36-bd48-4d999660c070,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-08-04,False,cristalino,leve,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
770450c5-890d-4285-affd-f9a03a9aad31,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-08-27,True,turbio,alta,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
eda84021-0aa0-4bc5-b055-f5fe5e2a02c6,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-09-17,False,seco,normal,inquietud,True,2025-09-17,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
2e90e0dd-99f5-44de-83be-e12a326d5a60,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-10-07,True,cristalino,leve,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
314d07ef-fc4d-459c-912b-016d8968c78f,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-10-30,False,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
b5952a02-b2be-4c61-a9c3-fbdf21b6231d,0dae6431-8455-4b19-a3bd-6b99dc74b33b,2025-11-23,True,cristalino,leve,nerviosismo,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
01e6b06f-5ccd-4c3a-a56e-31ab43fc92dd,1b46effb-ee18-43ad-b175-76198e72deaa,2024-12-19,False,turbio,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
6ebd39eb-fc98-4e7a-8459-57855b6336dc,1b46effb-ee18-43ad-b175-76198e72deaa,2025-01-09,True,cristalino,leve,monta_a_otras,True,2025-01-09,True,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
986664de-094f-43ab-880b-2c185ec8b5e0,1b46effb-ee18-43ad-b175-76198e72deaa,2025-01-26,False,cristalino,alta,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
11a09c56-da84-4402-9646-b1758ca918fe,1b46effb-ee18-43ad-b175-76198e72deaa,2025-02-14,True,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
a5ea1c7c-030e-492e-9f7e-72d1641a1190,1b46effb-ee18-43ad-b175-76198e72deaa,2025-03-07,False,seco,leve,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
3c7fcca2-70c8-4eea-b272-045570274f72,1b46effb-ee18-43ad-b175-76198e72deaa,2025-03-28,True,seco,leve,monta_a_otras,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
666b16a1-c03c-41ac-98d9-e2bf6df6cc7c,1b46effb-ee18-43ad-b175-76198e72deaa,2025-04-18,True,seco,normal,lame_genitales,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
d2d0f1bb-6295-41b8-be2d-e219486e709d,1b46effb-ee18-43ad-b175-76198e72deaa,2025-05-08,False,cristalino,normal,olfatea,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
403ed539-6d70-4374-af12-6ce64386a9fd,1b46effb-ee18-43ad-b175-76198e72deaa,2025-05-29,False,turbio,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
e3b394d4-52f4-49b0-891c-94b3741ebbc4,1b46effb-ee18-43ad-b175-76198e72deaa,2025-06-17,False,seco,alta,olfatea,True,2025-06-17,False,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
c1983639-f706-4739-97ea-7f68b3c0902d,1b46effb-ee18-43ad-b175-76198e72deaa,2025-07-04,False,cristalino,normal,inquietud,False,,,2025-12-15 06:02:56.958019,2025-12-15 06:02:56.958019
bac5b2f3-2ab3-4628-a3fb-4384f8b1276e,1b46effb-ee18-43ad-b175-76198e72deaa,2025-07-24,False,turbio,alta,olfatea,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
135b6564-07cc-4941-a5f2-15980521778d,1b46effb-ee18-43ad-b175-76198e72deaa,2025-08-11,True,seco,leve,olfatea,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
fac8851b-6686-4f3a-887d-6403a32f7116,1b46effb-ee18-43ad-b175-76198e72deaa,2025-08-29,True,turbio,alta,olfatea,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
cfe23321-57f9-4e53-9ff6-82ed94cc9710,1b46effb-ee18-43ad-b175-76198e72deaa,2025-09-18,False,seco,normal,mugido,True,2025-09-18,True,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
2625327b-b69c-4485-9fd3-098a9d6753c3,1b46effb-ee18-43ad-b175-76198e72deaa,2025-10-09,True,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
11246315-89e8-4e10-9dfb-998335f02b09,1b46effb-ee18-43ad-b175-76198e72deaa,2025-10-28,True,turbio,normal,olfatea,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
e8db87a6-d426-4ee8-8c2a-f58489825359,1b46effb-ee18-43ad-b175-76198e72deaa,2025-11-17,False,cristalino,alta,monta_a_otras,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
422b12e3-5fd1-4ce0-8016-b492356c2337,1b46effb-ee18-43ad-b175-76198e72deaa,2025-12-05,True,seco,alta,nerviosismo,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
a0402c85-dfec-4cfd-893b-b5b69d5dd313,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2024-12-31,True,seco,leve,lame_genitales,True,2024-12-31,True,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
6de6bf62-066e-46ba-9ee2-07be1e15fbff,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-01-20,True,cristalino,leve,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
14f089c1-a2a4-431c-958b-f0c3f010b4f2,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-02-10,False,turbio,normal,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
c77ac211-4689-4055-a1b7-cfcc107238de,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-03-02,True,turbio,normal,inquietud,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
e1e37697-ee7e-44e0-b2ab-f8aee456997b,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-03-23,False,seco,normal,mugido,True,2025-03-23,True,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
e80961c5-9ed7-4446-bb2e-3a4ee060cbbc,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-04-12,False,turbio,leve,lame_genitales,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
9b84c53d-5676-4025-a3db-17db244b6924,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-04-30,True,cristalino,alta,olfatea,True,2025-04-30,True,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
ac6418a1-eb46-4904-8303-e1b353a4ceee,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-05-19,True,seco,leve,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
2e6dd286-faab-411f-aaf6-4bbb64cd064c,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-06-08,True,cristalino,normal,monta_a_otras,True,2025-06-08,True,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
0867cd5f-6d16-4479-be17-7bb77879b823,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-06-30,False,turbio,normal,monta_a_otras,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
ea08ba25-7262-4ac8-8c94-ce6633f085b2,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-07-19,False,seco,leve,olfatea,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
11d28968-ac63-4b3f-abb6-9c9e965a7540,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-08-10,False,cristalino,alta,monta_a_otras,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
e9549598-92e2-4d07-a171-6daf27c8ce89,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-08-29,False,cristalino,alta,nerviosismo,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
38a69935-f737-45c8-8a6c-66937fbf40b7,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-09-18,True,seco,normal,olfatea,True,2025-09-18,False,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
81988d63-f5da-47a3-8842-b0ffd3b24aba,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-10-07,False,turbio,leve,nerviosismo,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
d2e02bfe-c463-4931-a4ed-5871c57946d5,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-10-25,True,seco,normal,monta_a_otras,True,2025-10-25,True,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
4b9d9df9-4dd2-44c6-83c7-a15e61af1922,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-11-14,True,turbio,leve,olfatea,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
097db2fb-b45d-4940-8e53-3336c627fff5,bbe2bf41-cc47-47a3-a20a-7dec7e7faf49,2025-12-02,True,seco,leve,olfatea,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
d80791b8-7417-40d3-a86c-7168f5b59819,22f18598-8f34-497d-8684-fafe93e51a63,2025-03-04,True,seco,normal,lame_genitales,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
127d5c9d-5dc1-48d5-8367-8ef878dae7db,22f18598-8f34-497d-8684-fafe93e51a63,2025-03-25,True,seco,normal,lame_genitales,True,2025-03-25,False,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
7be08427-90b6-4071-9b78-349d4425dd58,22f18598-8f34-497d-8684-fafe93e51a63,2025-04-15,False,turbio,alta,olfatea,True,2025-04-15,False,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
f0a906bd-4ec4-4a46-8a9c-566a508b3409,22f18598-8f34-497d-8684-fafe93e51a63,2025-05-05,False,seco,alta,lame_genitales,True,2025-05-05,True,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
a627a5fc-4aec-4de9-92d1-81bf29113296,22f18598-8f34-497d-8684-fafe93e51a63,2025-05-27,False,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
3efb25d8-1216-460a-815c-55cb217ac84d,22f18598-8f34-497d-8684-fafe93e51a63,2025-06-14,False,cristalino,leve,inquietud,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
22c12dba-a915-41fe-8982-734c5500ac85,22f18598-8f34-497d-8684-fafe93e51a63,2025-07-06,False,turbio,normal,lame_genitales,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
1c4b309c-844d-4ca9-bde2-b482b79cb140,22f18598-8f34-497d-8684-fafe93e51a63,2025-07-25,False,turbio,leve,monta_a_otras,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
09059e50-4c24-40ad-8e2c-eac479a3a65c,22f18598-8f34-497d-8684-fafe93e51a63,2025-08-16,False,turbio,alta,monta_a_otras,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
d16a76df-b5bf-4c84-ad3e-9b291285e1e8,22f18598-8f34-497d-8684-fafe93e51a63,2025-09-07,True,turbio,normal,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
03a40755-03a8-4793-a1b4-5b80de319cc9,22f18598-8f34-497d-8684-fafe93e51a63,2025-09-25,False,cristalino,leve,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
dd8450a7-465c-4f5d-aad8-98bd2c8a49db,22f18598-8f34-497d-8684-fafe93e51a63,2025-10-17,False,cristalino,alta,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
55d7bf3f-8bd0-4367-b3a2-9eaf5e70626b,22f18598-8f34-497d-8684-fafe93e51a63,2025-11-05,False,seco,alta,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
ec7e3960-5321-418d-ba93-c573c6463c58,22f18598-8f34-497d-8684-fafe93e51a63,2025-11-25,False,turbio,normal,mugido,False,,,2025-12-15 06:02:56.959018,2025-12-15 06:02:56.959018
