id,cattle_id,event_type,disease_name,medicine_name,application_date,administration_route,next_dose_date,treatment_end_date,dosage,veterinarian_name,notes,created_at,updated_at
613320e4-8f68-4a85-900b-271b28d7dbda,0f7fe30b-4bdc-4c7b-9d51-e699bdcd6dea,vaccine,,Penicilina,2023-11-30,other,2024-01-05,,7 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
bd663591-fb1a-4416-8c35-d0696bbb5e41,06be3117-d594-4452-8417-290858b06e06,vaccine,,,2024-02-10,,2024-06-04,,,Dr. García López,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
10b0f2bb-511b-45f3-98b9-43bc20cb5019,06be3117-d594-4452-8417-290858b06e06,checkup,,,2021-08-03,,,,,Dr. López González,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
6f1cf8ed-afc8-4021-9900-f2c6b5c0d22f,06be3117-d594-4452-8417-290858b06e06,checkup,,,2024-07-26,,,,,Dra. Martínez Silva,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
5ebe25f8-28ca-4878-9886-397a344ac19c,06be3117-d594-4452-8417-290858b06e06,injury,,,2022-08-12,,,,,Dra. Hernández Ruiz,Derecha económico siquiera nivel tengo.,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
9f9f28ab-db6e-4f9b-ba61-121c6b7383e2,06be3117-d594-4452-8417-290858b06e06,vaccine,,Levamisol,2021-03-29,topical,2021-07-07,,6 ml,Dr. López González,Ellos madre mujeres supuesto mujeres siquiera.,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
18561f21-c3be-4ccf-b094-7f6148b43f6f,06be3117-d594-4452-8417-290858b06e06,vaccine,,Antiparasitario,2021-09-03,subcutaneous,,,7 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
5b3981e9-7926-4abb-b7da-b693d827e2b4,06be3117-d594-4452-8417-290858b06e06,treatment,Dermatitis,Penicilina,2022-05-09,intramuscular,,,1 ml,Dra. Martínez Silva,Mismo medida tienen lleva tipo voy has.,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
d6074461-90a0-48ac-a160-2abe580cfb9d,06be3117-d594-4452-8417-290858b06e06,illness,Parasitosis,,2022-04-20,,,,,Dr. García López,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
68d0db7f-efd0-48bf-b6aa-951439504d8c,06be3117-d594-4452-8417-290858b06e06,vaccine,,Albendazol,2025-01-05,other,2025-02-16,,5 ml,Dr. López González,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
0f873327-aa1c-4942-bc8d-b4caab641413,06be3117-d594-4452-8417-290858b06e06,vaccine,,Antiparasitario,2024-01-27,intravenous,2024-02-29,,6 ml,,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
bf7741e8-a22b-427a-bcf2-7aef7adf5cba,06be3117-d594-4452-8417-290858b06e06,treatment,Fiebre aftosa,Antiparasitario,2023-05-12,oral,,2023-06-08,2 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
78a31ebc-b83a-48c9-a918-c5a611f567e8,06be3117-d594-4452-8417-290858b06e06,treatment,,,2022-04-20,,,,,,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
bbe9976a-7b9f-4d16-9e11-dc9df2003261,06be3117-d594-4452-8417-290858b06e06,treatment,Rabia,Complejo B,2023-05-31,topical,,2023-06-25,7 ml,,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
f72da512-69dd-4fc9-8af9-7dd3d2d48a8b,06be3117-d594-4452-8417-290858b06e06,treatment,Parasitosis,Antiparasitario,2023-10-03,topical,,,2 ml,Dr. García López,O otros estilo yo pero.,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
e15534cb-98d4-4387-9e76-841016bdaabe,468c8ff4-2a1a-4845-80fd-6ab84defa314,vaccine,,Antiparasitario,2025-10-07,intravenous,2025-12-22,,3 ml,Dr. García López,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
2e1bac3a-7f44-437d-a997-80c65055c48e,468c8ff4-2a1a-4845-80fd-6ab84defa314,vaccine,,Complejo B,2025-11-21,intravenous,2026-05-05,,5 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
c3218d06-bdb3-45d8-bdcd-22c27afc9133,468c8ff4-2a1a-4845-80fd-6ab84defa314,treatment,Parasitosis,Penicilina,2025-09-08,topical,,,3 ml,Dra. Hernández Ruiz,,2025-12-14 22:33:42.608270,2025-12-14 22:33:42.608270
4409c12e-ba11-4aca-9c52-91e48d68f47b,468c8ff4-2a1a-4845-80fd-6ab84defa314,checkup,,,2025-06-26,,,,,,Habrá partes conocer.,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
6e1da546-b736-4ddb-a7d6-30d0bd4dba14,468c8ff4-2a1a-4845-80fd-6ab84defa314,treatment,Tuberculosis,Complejo B,2025-08-03,topical,,,10 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
754afa56-5b9c-4c65-b06c-81dea4981bee,468c8ff4-2a1a-4845-80fd-6ab84defa314,surgery,,,2025-01-28,,,,,Dr. Rodríguez Pérez,Resultado parece suficiente prueba solo carácter.,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
915f7be3-14bc-4792-8f17-e3cc5f51c659,468c8ff4-2a1a-4845-80fd-6ab84defa314,treatment,Neumonía,Ivermectina,2025-04-10,oral,,2025-05-08,3 ml,Dr. García López,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
d9e3a952-1e78-417f-a8b0-7fe7e57ea349,468c8ff4-2a1a-4845-80fd-6ab84defa314,surgery,,,2025-11-15,,,,,Dra. Martínez Silva,Ver aumento iglesia pública mitad mucho económico.,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
463aa907-d0af-4283-9b4c-2bb61f4d8244,468c8ff4-2a1a-4845-80fd-6ab84defa314,vaccine,,Levamisol,2025-07-12,intravenous,2025-11-28,,1 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
99ac7072-b262-4375-a3f7-fd1591ed000b,468c8ff4-2a1a-4845-80fd-6ab84defa314,vaccine,,Levamisol,2025-07-05,oral,,,8 ml,Dr. López González,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
336d6348-3257-4454-8683-77800e8b97fc,468c8ff4-2a1a-4845-80fd-6ab84defa314,vaccine,,,2025-04-04,,,,,Dra. Martínez Silva,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
27c72ffb-1269-42ec-87fc-f98570fe3826,468c8ff4-2a1a-4845-80fd-6ab84defa314,vaccine,,Levamisol,2025-04-18,other,2025-08-15,,6 ml,Dr. Rodríguez Pérez,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
b1fb066b-a6b7-453c-a94e-0815e2db54f3,468c8ff4-2a1a-4845-80fd-6ab84defa314,surgery,,,2025-04-10,,,,,Dr. García López,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
68931d7f-3dd4-4598-85af-40f698140d53,468c8ff4-2a1a-4845-80fd-6ab84defa314,illness,Brucelosis,,2025-04-03,,,,,Dra. Hernández Ruiz,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
3147cb73-0f45-4e6f-879c-fbb03475a759,eaa900f9-8926-4916-afe6-8b9ede5cc66b,illness,Mastitis,,2023-11-08,,,,,Dr. López González,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
96849f87-95e2-4462-9e98-33b1abf20214,eaa900f9-8926-4916-afe6-8b9ede5cc66b,vaccine,,Complejo B,2023-05-16,intravenous,2023-07-02,,5 ml,Dr. López González,Jamás ocasión siglo policía mayor pasar imagen.,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
9d88402f-7887-4973-95a1-85f1005ae70b,eaa900f9-8926-4916-afe6-8b9ede5cc66b,treatment,Fiebre aftosa,,2022-03-29,,,,,,Hechos fuerte diez calle centros permite sentido comunidad.,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
03dbf31c-28dd-404c-ae06-df71989e71f2,eaa900f9-8926-4916-afe6-8b9ede5cc66b,treatment,Neumonía,Vitamina A,2025-02-16,subcutaneous,,,1 ml,Dra. Hernández Ruiz,Congreso señora necesario.,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
baa61336-532c-4871-8f9c-bbb5a704396a,eaa900f9-8926-4916-afe6-8b9ede5cc66b,treatment,,Oxitetraciclina,2022-04-15,other,,,9 ml,,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
31e8e43c-510b-43ab-aae5-ec747c823dfd,eaa900f9-8926-4916-afe6-8b9ede5cc66b,treatment,Brucelosis,Penicilina,2023-06-02,intramuscular,,2023-06-09,10 ml,Dra. Martínez Silva,,2025-12-14 22:33:42.609281,2025-12-14 22:33:42.609281
